record_id,human_final,chatgpt_title_abstract,gemini_title_abstract,chatgpt_full_text_ntf,gemini_full_text_ntf,chatgpt_full_text_ntf_missing,gemini_full_text_ntf_missing
SR2-e9ede46255e33a89,0,0,0,0,0,1,1
SR2-c5b6cd4a32c89387,0,0,0,0,0,1,1
SR2-21ecacb7d114a19d,0,0,0,0,0,1,1
SR2-e637d2a8a7852436,0,0,0,0,0,1,1
SR2-e858864c4d7228d9,0,0,0,0,0,1,1
SR2-a000326f2f584a91,0,0,0,0,0,1,1
SR2-0341461e0862fd35,0,0,0,0,0,1,1
SR2-27a304c775603046,0,0,0,0,0,1,1
SR2-2766d97563037006,0,1,1,1,1,0,0
SR2-cc010c2f9b640e09,0,0,0,0,0,1,1
SR2-61e64a3e7341dca1,0,0,0,0,0,1,1
SR2-1c672d1bcdbee80e,0,0,0,0,0,1,1
SR2-d49298d96d9c2e6e,0,0,0,0,0,1,1
SR2-a792555d06ea6f42,0,0,0,0,0,1,1
SR2-716ef4b54525ea12,0,0,0,0,0,1,1
SR2-6a4c9da6a841491f,0,0,0,0,0,1,1
SR2-fae9c1311a81e5ca,0,0,1,0,0,1,1
SR2-f456142879a0bf9a,0,0,0,0,0,1,1
SR2-e439115375b55124,0,0,0,0,0,1,1
SR2-8ddad962e6c49c17,0,0,1,0,0,1,1
SR2-07b4bf533103e26d,0,0,0,0,0,1,1
SR2-5f5da46692a70733,0,0,0,0,0,1,1
SR2-70c07066bd2ac4be,0,0,0,0,0,1,1
SR2-c0b48a4a21b43169,0,0,1,0,0,1,1
SR2-f1f1b37db006fd1c,0,0,0,0,0,1,1
SR2-0281caf2cac0c11f,0,1,1,1,1,0,0
SR2-e43759c159c97911,0,0,0,0,0,1,1
SR2-776280e9bda36711,0,0,0,0,0,1,1
SR2-f7a9a0e7f10d1a1c,0,0,1,0,0,1,1
SR2-db3ff9070e4b383e,0,0,0,0,0,1,1
SR2-9112e503814b041e,0,0,0,0,0,1,1
SR2-f7c4f81f4563a48b,0,0,0,0,0,1,1
SR2-2d35a2cba918de50,0,0,1,0,0,1,1
SR2-da67add35dde3e18,0,0,1,0,0,1,1
SR2-aec84637c68822b1,0,0,0,0,0,1,1
SR2-8e60a917de02caf2,0,0,0,0,0,1,1
SR2-c05110ec9af2f3f4,0,0,0,0,0,1,1
SR2-0975715a4937ca81,0,0,0,0,0,1,1
SR2-8982aaa307fce419,0,0,0,0,0,1,1
SR2-a9aa93f034a4a271,0,0,0,0,0,1,1
SR2-d8e69a4424fa8d12,0,0,1,0,0,1,1
SR2-063aea5a27e0afab,0,0,0,0,0,1,1
SR2-c71bf4325acd566d,0,0,0,0,0,1,1
SR2-bd46ad7caf10316c,0,0,1,0,0,1,1
SR2-175e1ef7db0eb7bd,0,0,0,0,0,1,1
SR2-bd4a183694a33b7d,0,0,0,0,0,1,1
SR2-fc92d54e249034eb,0,0,0,0,0,1,1
SR2-06918a79da864c6c,0,0,0,0,0,1,1
SR2-be47e552a8c63c49,0,0,1,0,0,1,1
SR2-68814b905f68dda7,0,1,1,1,0,0,0
SR2-a114b46c50f1d1f1,0,0,0,0,0,1,1
SR2-b0e605bba48f674e,0,0,0,0,0,1,1
SR2-6661ae11ae6e810e,0,0,1,0,0,1,1
SR2-b1af846d3f347aba,0,0,1,0,0,1,1
SR2-e695b019b3c20f77,0,0,0,0,0,1,1
SR2-d653696bdfe8e7f5,0,0,0,0,0,1,1
SR2-f6ffe09a0357a550,0,0,0,0,0,1,1
SR2-8fdc64b5a4c7b645,0,0,0,0,0,1,1
SR2-89c8eee877f055b5,0,0,0,0,0,1,1
SR2-32355a83824baec6,0,0,1,0,0,1,1
SR2-5782b9c47c0ade30,0,0,0,0,0,1,1
SR2-f5785db793a8e3d6,0,0,0,0,0,1,1
SR2-b6c239d696f55c74,1,1,1,1,1,0,0
SR2-44697500842d33a0,0,0,0,0,0,1,1
SR2-222ce1883412fc8e,0,0,0,0,0,1,1
SR2-e00710b7486b649f,0,0,1,0,0,1,1
SR2-ee144260e5695567,0,0,0,0,0,1,1
SR2-70c12c7714b3101e,0,0,1,0,0,1,1
SR2-e8c1d0e7b31830d9,0,0,0,0,0,1,1
SR2-9dc371a628b718b8,0,0,0,0,0,1,1
SR2-54123d431eaab256,0,0,1,0,0,1,1
SR2-260bf64cd0853f43,0,0,1,0,0,1,1
SR2-9cc6875689e74c19,0,0,1,0,0,1,1
SR2-9bff31ece9585949,0,0,0,0,0,1,1
SR2-f0ea12d27a1b393e,0,1,1,1,0,0,0
SR2-fd295a24605b5b1e,0,0,0,0,0,1,1
SR2-50dd7d99d8274a69,0,0,0,0,0,1,1
SR2-f40d22301586715f,0,0,0,0,0,1,1
SR2-5b4c07aeb73397f8,0,0,1,0,0,1,1
SR2-fc9331ae774b2b78,0,0,0,0,0,1,1
SR2-57e5a9d6477a3ccb,0,0,1,0,0,1,1
SR2-6ccc306d4c1b2f2b,0,0,0,0,0,1,1
SR2-4fd8a5936dabbd07,0,0,0,0,0,1,1
SR2-4fa9f577a80e7a8c,0,0,0,0,0,1,1
SR2-314a4ba50a714bee,0,0,1,0,0,1,1
SR2-bdbe2f1e3304c57f,0,0,0,0,0,1,1
SR2-df60a8750ef539e9,0,0,0,0,0,1,1
SR2-06adefa18874f7cc,0,0,0,0,0,1,1
SR2-716baaf82b86eef4,0,0,0,0,0,1,1
SR2-b17a6f6f01736330,0,0,1,0,0,1,1
SR2-f5f31e3a1581a2ba,0,0,0,0,0,1,1
SR2-3907fbe23be2ddf9,0,0,0,0,0,1,1
SR2-b32899acda132a85,0,0,1,0,0,1,1
SR2-d260ce22b22568bc,0,0,1,0,0,1,1
SR2-7a9b19a05112a18b,0,0,1,0,0,1,1
SR2-8f5f3e26aa0bb78e,0,0,1,0,0,1,1
SR2-20f30ed9c48ffa93,0,0,0,0,0,1,1
SR2-c8d2f3f1417c8513,0,0,0,0,0,1,1
SR2-9b8b7f4a0d1a6014,0,0,1,0,0,1,1
SR2-762a9f35c01a7c8d,0,0,0,0,0,1,1
SR2-dba4d68290368eba,0,0,1,0,0,1,1
SR2-1e8457d8df8d7f58,0,0,0,0,0,1,1
SR2-94219d7b0be8bae2,0,0,0,0,0,1,1
SR2-6d4c8cfd8858d113,0,0,1,0,0,1,1
SR2-2f76f1f4010630e5,0,0,0,0,0,1,1
SR2-6cab53b5d95f9ebe,0,0,0,0,0,1,1
SR2-f339d922b044179e,0,0,0,0,0,1,1
SR2-95ac72011c293dc3,0,0,0,0,0,1,1
SR2-a9265b1c4ccef2fb,0,0,1,0,0,1,1
SR2-47dd26313dae8f52,0,0,0,0,0,1,1
SR2-aee632bbde23a1cd,0,0,0,0,0,1,1
SR2-aa6a148d178869ce,0,0,1,0,0,1,1
SR2-63585c0e27a1f466,0,0,1,0,0,1,1
SR2-fd80ce3550e2735e,0,0,0,0,0,1,1
SR2-1b20ebb796c8277d,0,0,0,0,0,1,1
SR2-3840e208441a1003,0,0,0,0,0,1,1
SR2-1b8d24a52bdb5f74,0,0,1,0,0,1,1
SR2-c62b7a2f2e2dbabc,0,0,1,0,0,1,1
SR2-fb5de7a3c9534d0b,0,0,1,0,0,1,1
SR2-6671afe009d6a203,0,0,0,0,0,1,1
SR2-7f1add8b5680feb7,0,0,0,0,0,1,1
SR2-f92098a95355c599,0,0,0,0,0,1,1
SR2-df5c92b64d1fb047,0,0,0,0,0,1,1
SR2-2d262ae47b85894e,0,0,0,0,0,1,1
SR2-fe7810d1dd350c7e,0,0,0,0,0,1,1
SR2-a887f5590f426a51,0,0,1,0,0,1,1
SR2-35858e6eaf5c8372,0,0,1,0,0,1,1
SR2-25781bd2c4f54578,0,1,1,1,1,0,0
SR2-5d7978bd96d04a07,1,1,1,1,1,0,0
SR2-ea3678edff0c3b0c,0,0,0,0,0,1,1
SR2-dce4def151da9cd7,0,0,1,0,0,1,1
SR2-f55b8cd621d7343b,0,0,0,0,0,1,1
SR2-36ed99351167581d,0,0,0,0,0,1,1
SR2-eb8c9cb5e15aeb20,0,0,1,0,0,1,1
SR2-19758865b567e35d,0,0,0,0,0,1,1
SR2-b859448ad3c0dac8,0,0,0,0,0,1,1
SR2-6f8eb5a429b09c6c,0,0,1,0,0,1,1
SR2-e06e7558f47fa124,0,0,0,0,0,1,1
SR2-73b5637bc058ae50,0,0,0,0,0,1,1
SR2-ef4995c1d9d28753,0,0,0,0,0,1,1
SR2-ad1e24fc01f789da,0,0,1,0,0,1,1
SR2-a38551e9f37b5eda,0,0,1,0,0,1,1
SR2-004b2a4f9f03894a,0,0,0,0,0,1,1
SR2-84ef9763cae9de81,0,0,0,0,0,1,1
SR2-4fba19a9acdc4ab5,0,1,0,1,0,0,0
SR2-0ffb59ce15e0153e,0,0,0,0,0,1,1
SR2-54ce74d048d745b0,0,0,0,0,0,1,1
SR2-1d8e1ba8855406f6,0,0,0,0,0,1,1
SR2-90e6ee3fa2b70ac0,0,0,0,0,0,1,1
SR2-2000352753cbce7c,0,0,0,0,0,1,1
SR2-f4eae018fe55f86a,0,0,0,0,0,1,1
SR2-45450f55a61dcec4,0,0,0,0,0,1,1
SR2-ca36db142afcb014,0,0,0,0,0,1,1
SR2-7daf2b74260355fa,0,1,1,1,1,0,0
SR2-f3a8131d6f33142e,0,0,1,0,0,1,1
SR2-8ae43e58d5b7e0bc,0,0,0,0,0,1,1
SR2-cc973b766fc3c4f0,0,0,1,0,0,1,1
SR2-7c67f97259902b22,0,0,1,0,0,1,1
SR2-0e6f95fa79ce784c,0,0,0,0,0,1,1
SR2-17f5ba20b0c85bf0,0,0,1,0,0,1,1
SR2-c35baf4fb063746f,0,0,0,0,0,1,1
SR2-8cf4a67e284986df,0,0,1,0,0,1,1
SR2-237be99f90e44f07,0,0,0,0,0,1,1
SR2-b0f32248cdbbc472,0,0,0,0,0,1,1
SR2-e975a29d793c5b2c,0,0,0,0,0,1,1
SR2-e915d55ef9286c1e,0,0,0,0,0,1,1
SR2-aa09beadd31cabc7,0,0,0,0,0,1,1
SR2-02c3013125c4d21d,0,0,0,0,0,1,1
SR2-d1a1298c78bf8353,0,0,1,0,0,1,1
SR2-bf06a61b9410d2aa,0,0,0,0,0,1,1
SR2-2017a8a6c3479416,0,0,1,0,0,1,1
SR2-9db625365c69aa9f,0,0,0,0,0,1,1
SR2-157b773c7cb494ca,0,0,0,0,0,1,1
SR2-e4f19dcea1d7a7d0,0,0,1,0,0,1,1
SR2-f05188e60023da93,0,0,0,0,0,1,1
SR2-6be329cd0bd72426,0,0,0,0,0,1,1
SR2-5a549bfcc1b8b3d3,0,0,1,0,0,1,1
SR2-2466bf113b669382,0,0,0,0,0,1,1
SR2-3347283c429c1d38,0,0,0,0,0,1,1
SR2-fc74e3733d709013,0,0,0,0,0,1,1
SR2-c1c4e95bd7b83d79,0,0,0,0,0,1,1
SR2-c16eb450a6a20e5d,0,0,0,0,0,1,1
SR2-f99c8d1d1c8bccd1,0,0,0,0,0,1,1
SR2-9b51ae9117d5044d,0,0,0,0,0,1,1
SR2-7be84cb0e424a30d,0,1,0,0,0,0,0
SR2-961bea46e7264a6b,0,0,1,0,0,1,1
SR2-c832d92345c3a533,0,0,1,0,0,1,1
SR2-155ab6492a66e380,0,0,0,0,0,1,1
SR2-ad1b03e9a0b9c86b,0,0,0,0,0,1,1
SR2-f91eb16d44024ebf,0,0,0,0,0,1,1
SR2-5a1574e52e1e352d,0,0,1,0,0,1,1
SR2-eea5a7ae657f2f8a,0,0,1,0,0,1,1
SR2-06753fbc6927bd6f,0,0,0,0,0,1,1
SR2-c977093b3ec24367,0,0,0,0,0,1,1
SR2-9b4a59ae906be8ce,0,0,0,0,0,1,1
SR2-e5de4c5fe4ca0ad1,0,0,0,0,0,1,1
SR2-55e8a4f21d2215d4,0,0,0,0,0,1,1
SR2-7a21a79dc2c48ca9,0,0,0,0,0,1,1
SR2-bd3df2efacddab76,1,1,1,1,1,0,0
SR2-1cd3bbad4924b021,0,0,1,0,0,1,1
SR2-c255af66b2521cc6,0,0,0,0,0,1,1
SR2-a35c004d18587af4,0,1,0,1,0,0,0
SR2-bba1eee3dda13f12,0,0,0,0,0,1,1
SR2-2714c55e4808c012,0,0,0,0,0,1,1
SR2-7d67f4ad2097f8ba,0,0,0,0,0,1,1
SR2-f213106b6d052d00,0,0,1,0,0,1,1
SR2-4df7fa493d4e2640,0,0,0,0,0,1,1
SR2-5e6616ad04833790,0,0,1,0,0,1,1
SR2-3792df02044bda2a,0,0,1,0,0,1,1
SR2-c40977bef22b90eb,0,0,1,0,0,1,1
SR2-15d600c405a0b029,0,0,0,0,0,1,1
SR2-573ba587b90307f9,0,0,1,0,0,1,1
SR2-d7bc1e02ed4d63f8,0,0,1,0,0,1,1
SR2-57eb068527586674,0,0,0,0,0,1,1
SR2-8df6ab05e43d526d,0,0,1,0,0,1,1
SR2-751a2ea5068a3b4a,0,0,1,0,0,1,1
SR2-336bbdcaef8a7c00,0,0,0,0,0,1,1
SR2-94b5d6445b285eb3,0,1,1,1,1,0,0
SR2-7b5c628d9f68f913,0,0,0,0,0,1,1
SR2-62e32f5a171d29e8,0,1,1,1,1,0,0
SR2-5fe7852c25905b04,0,0,0,0,0,1,1
SR2-9927d257d09e465c,0,0,1,0,0,1,1
SR2-dbfb2af243cca18b,0,1,1,1,1,0,0
SR2-1b4514218004cadc,0,0,0,0,0,1,1
SR2-0267c6e5a578bc04,0,0,0,0,0,1,1
SR2-2653a477eccef290,0,0,0,0,0,1,1
SR2-a2451ff82c424d2e,0,0,1,0,0,1,1
SR2-fd799de90e415532,0,0,0,0,0,1,1
SR2-4e6a5560c56f0bce,0,0,0,0,0,1,1
SR2-ac4bc5fb3c033c93,0,0,0,0,0,1,1
SR2-3c8ff7097a5c7127,0,0,0,0,0,1,1
SR2-72a1087eb6f6f5c6,0,1,1,1,1,0,0
SR2-b051ffaaa0042559,0,0,0,0,0,1,1
SR2-24fe6621cb663e7f,0,0,0,0,0,1,1
SR2-cfd21f57df2b1e8e,0,0,0,0,0,1,1
SR2-741f58f4803ad7d3,0,0,0,0,0,1,1
SR2-519333691f042ed9,0,0,0,0,0,1,1
SR2-410ab22b9b946d2c,0,0,0,0,0,1,1
SR2-300d48fb0b45c0e7,0,1,1,1,1,0,0
SR2-d07983fbabad0aa0,0,0,0,0,0,1,1
SR2-e6a3a5c6fa4c7655,0,1,1,1,1,0,0
SR2-971ea4c1576131da,0,0,0,0,0,1,1
SR2-de78734ba99d27e4,0,0,1,0,0,1,1
SR2-5bb91d24ee5244d0,0,0,0,0,0,1,1
SR2-8ccfa600e17f0585,1,1,1,1,1,0,0
SR2-ce92424cfaf939ac,0,0,0,0,0,1,1
SR2-d58f51984fb3700f,0,0,0,0,0,1,1
SR2-fe83c3b01547e1e3,0,0,0,0,0,1,1
SR2-68182cad58c69c33,0,0,0,0,0,1,1
SR2-4518d836d3d89972,0,0,0,0,0,1,1
SR2-e8f73e4e77e8c3bf,0,0,0,0,0,1,1
SR2-ffb8ab09636daf81,0,0,0,0,0,1,1
SR2-bed463bc0156da9e,0,0,0,0,0,1,1
SR2-1d9b2175b17ba19f,0,0,1,0,0,1,1
SR2-4ec7cb1912ddb5e8,0,0,1,0,0,1,1
SR2-1ed3658df4aed3db,0,0,0,0,0,1,1
SR2-2e0dd913547a5622,0,0,0,0,0,1,1
SR2-25f426d620dc6b37,0,0,1,0,0,1,1
SR2-1187f05ef4fad943,0,1,0,1,0,0,0
SR2-de190ba12641261d,0,0,0,0,0,1,1
SR2-968b2b135d19ab34,0,0,1,0,0,1,1
SR2-8c4af333e7586073,0,0,1,0,0,1,1
SR2-d3feb514a3207aa5,0,0,0,0,0,1,1
SR2-644e3d343da89f96,0,0,0,0,0,1,1
SR2-59afa9ace54f2c6e,0,0,0,0,0,1,1
SR2-4afb92e60971149c,0,1,1,1,1,0,0
SR2-cc1c882965d52e3d,0,0,0,0,0,1,1
SR2-72f16cb4559808f5,0,0,0,0,0,1,1
SR2-2828af8789ff163c,0,0,0,0,0,1,1
SR2-0d6cc54c140852e3,0,0,0,0,0,1,1
SR2-5f3ef1451c4f630e,0,0,1,0,0,1,1
SR2-7ef3ffdcf4efdaf7,0,0,1,0,0,1,1
SR2-36ad5367fcccf784,0,0,0,0,0,1,1
SR2-1bc3074118bbcdca,0,0,0,0,0,1,1
SR2-2034266e9a6e813c,0,0,1,0,0,1,1
SR2-7ec173a54e77100e,0,0,1,0,0,1,1
SR2-120b127aea961a9b,0,0,0,0,0,1,1
SR2-782781396c540124,0,0,0,0,0,1,1
SR2-b852acce6e0e59b6,0,0,1,0,0,1,1
SR2-d38e21fc53265f71,0,0,0,0,0,1,1
SR2-97df5d2a2eeba042,0,0,0,0,0,1,1
SR2-ddbde9a257082083,1,1,1,1,1,0,0
SR2-aba3022ac4dfdd3e,0,0,0,0,0,1,1
SR2-0e456fc94b85a8f2,0,0,1,0,0,1,1
SR2-de2be98ee59c75de,0,0,1,0,0,1,1
SR2-72cf8f464af2621b,0,0,0,0,0,1,1
SR2-1e8b0656d373d872,0,0,1,0,0,1,1
SR2-4fafd138c083e567,1,1,1,1,1,0,0
SR2-11360917aa0d3e4f,0,0,1,0,0,1,1
SR2-87fc323747655e4c,0,0,0,0,0,1,1
SR2-c731dbe6f2cf462b,0,0,0,0,0,1,1
SR2-d9e94e9abd8f115e,0,0,0,0,0,1,1
SR2-59bb8be4523590c2,0,0,1,0,0,1,1
SR2-d7d85f661605de25,0,0,1,0,0,1,1
SR2-7f747a93b01a2917,0,0,0,0,0,1,1
SR2-b66568499a193b24,0,0,0,0,0,1,1
SR2-14373e8cebdfcc00,0,0,0,0,0,1,1
SR2-8198cfd4818cecd9,0,0,1,0,0,1,1
SR2-9e8aaa6f9e683de0,0,0,0,0,0,1,1
SR2-42c24a374377279a,0,0,1,0,0,1,1
SR2-ac80333eae1a8515,0,0,0,0,0,1,1
SR2-7cd81e4e18a0b2b3,0,0,0,0,0,1,1
SR2-e9752e04eb9ff322,0,0,0,0,0,1,1
SR2-18a4ffd1c026243a,0,0,0,0,0,1,1
SR2-f82758596fed881e,0,0,0,0,0,1,1
SR2-4c2cb78ebfe0276f,0,0,0,0,0,1,1
SR2-d00a8ad03287e7b3,0,0,0,0,0,1,1
SR2-8c1df9d966454b0a,0,0,0,0,0,1,1
SR2-39f726db684bb76e,0,0,1,0,0,1,1
SR2-772940dd64f3db64,0,0,0,0,0,1,1
SR2-3c11d3dc0a1a19c0,0,1,1,1,1,0,0
SR2-3490fb2397095131,0,0,1,0,0,1,1
SR2-9179ef0ea89f1407,0,0,0,0,0,1,1
SR2-62c839890339bf90,0,0,0,0,0,1,1
SR2-df1a1f70086cac3f,0,0,0,0,0,1,1
SR2-88b0dbd771672a87,0,0,0,0,0,1,1
SR2-df81bd42bca51b6b,0,1,1,1,1,0,0
SR2-41889d9c93679acb,0,1,1,1,1,0,0
SR2-e473420f50eb82e6,0,0,0,0,0,1,1
SR2-a8bd96b9e28c6f09,0,0,0,0,0,1,1
SR2-87931713b345cdbf,0,0,0,0,0,1,1
SR2-511c929236426aaf,0,0,1,0,0,1,1
SR2-b2454e76b6fd09d3,0,0,0,0,0,1,1
SR2-a0ff50cc47fe8bf5,0,0,0,0,0,1,1
SR2-500bdbe01e773a9e,0,0,1,0,0,1,1
SR2-ffdfd104613aefa0,0,0,1,0,0,1,1
SR2-41be50427a9fe9ee,0,0,0,0,0,1,1
SR2-b058d773828d5939,0,0,0,0,0,1,1
SR2-91795fa2281c8161,0,0,0,0,0,1,1
SR2-717e3809c9c4cbe3,0,0,0,0,0,1,1
SR2-76fc1bdeb50de0f0,0,0,0,0,0,1,1
SR2-940fe7241cab5b49,0,0,0,0,0,1,1
SR2-f4196fc4be161272,0,0,1,0,0,1,1
SR2-935222acd404adab,0,0,0,0,0,1,1
SR2-4fce0c31776998ef,0,0,0,0,0,1,1
SR2-8243921bc6950c0c,0,0,0,0,0,1,1
SR2-29728fa219459dee,0,0,0,0,0,1,1
SR2-c9bf57ae9f5bd13f,0,0,0,0,0,1,1
SR2-75d83c98fc25af95,0,0,0,0,0,1,1
SR2-8cf6c3ed4188973c,0,0,1,0,0,1,1
SR2-24c032e1a9f39127,0,0,0,0,0,1,1
SR2-858bdbcb38683e19,0,0,0,0,0,1,1
SR2-7fc5e635faf4be99,0,0,0,0,0,1,1
SR2-ab6f62d37fe12a24,0,0,0,0,0,1,1
SR2-58f8099039347967,0,0,0,0,0,1,1
SR2-5313ad376b0548aa,0,0,0,0,0,1,1
SR2-ef84945f3ad90803,0,0,0,0,0,1,1
SR2-b01f45612dc36118,0,0,0,0,0,1,1
SR2-739c5b5e2b1be7f1,0,0,0,0,0,1,1
SR2-d6bc1d35f19b2dad,0,0,0,0,0,1,1
SR2-75b92502c1b7a34a,0,0,1,0,0,1,1
SR2-1f49b55b3baa400a,0,0,0,0,0,1,1
SR2-92204b0ad7e81169,0,0,0,0,0,1,1
SR2-32904cb5cae32028,0,0,0,0,0,1,1
SR2-82b3a81822a6607d,0,0,0,0,0,1,1
SR2-be8db82413bfbf13,0,0,1,0,0,1,1
SR2-a83f3345711a99d5,0,0,0,0,0,1,1
SR2-bfae72cde552d1d6,0,0,0,0,0,1,1
SR2-14c05d1f0272d9f6,0,0,1,0,0,1,1
SR2-6409035cb70e21d2,0,0,0,0,0,1,1
SR2-23bf0c5f9006df43,0,0,1,0,0,1,1
SR2-c07cf9023e1ea76b,0,0,1,0,0,1,1
SR2-72e30269d3e18349,0,0,0,0,0,1,1
SR2-7790573adb523850,0,0,0,0,0,1,1
SR2-2f2582dbb0a309fb,0,0,1,0,0,1,1
SR2-a4d67920a3784fd1,0,0,0,0,0,1,1
SR2-7f72476a0507d6c1,0,0,1,0,0,1,1
SR2-e1cec2859179be60,0,0,0,0,0,1,1
SR2-64ad11c9d49d2d4e,0,0,0,0,0,1,1
SR2-72ecc818516b4d12,0,0,0,0,0,1,1
SR2-7430f055a2b7839c,0,0,0,0,0,1,1
SR2-d1be973b2007bf00,0,0,1,0,0,1,1
SR2-c014ca7ac7399545,0,0,1,0,0,1,1
SR2-6a183f17835d872e,0,0,0,0,0,1,1
SR2-c76b39fd871edae6,0,0,0,0,0,1,1
SR2-e2abc94b241ffd3b,0,0,0,0,0,1,1
SR2-d374e0872b581a22,0,0,0,0,0,1,1
SR2-cb59d21d0f354e5f,0,0,1,0,0,1,1
SR2-c59eac56346613f6,0,0,0,0,0,1,1
SR2-f15d9bc0ad417390,0,0,0,0,0,1,1
SR2-b75a603e4911eebf,0,0,1,0,0,1,1
SR2-1b85426521aa8d21,0,0,0,0,0,1,1
SR2-76a70c806736142c,0,0,1,0,0,1,1
SR2-1d1b7a9a402bacd5,0,0,0,0,0,1,1
SR2-93373824d5be545d,0,0,1,0,0,1,1
SR2-78858aef3c1fcb44,0,0,1,0,0,1,1
SR2-60f158fc2f5e5567,0,0,0,0,0,1,1
SR2-a34735dc33f5769a,0,1,1,1,1,0,0
SR2-92205b17713115d1,0,0,0,0,0,1,1
SR2-3564e306bf528996,0,0,0,0,0,1,1
SR2-0ff09e8833bafe74,0,0,0,0,0,1,1
SR2-0d974921f8d6b9ee,0,0,0,0,0,1,1
SR2-9882140a71a17e44,0,0,0,0,0,1,1
SR2-f5fb956288aa290b,0,0,1,0,0,1,1
SR2-fbeaad8351c883ae,0,0,0,0,0,1,1
SR2-66a190d980c6383b,0,0,0,0,0,1,1
SR2-fd0ae0d8305bbb6d,0,0,1,0,0,1,1
SR2-4f38c6b0f2a89996,0,0,0,0,0,1,1
SR2-50173ce766c391ad,0,0,0,0,0,1,1
SR2-1003d524e6e31c3d,0,0,0,0,0,1,1
SR2-dbdc4f8855820d2b,0,0,0,0,0,1,1
SR2-e26fd7ce18d3f39a,0,0,1,0,0,1,1
SR2-650c919d6556c478,0,0,0,0,0,1,1
SR2-caa62e9918881004,0,0,0,0,0,1,1
SR2-a24e6ce9ecbb8982,0,0,1,0,0,1,1
SR2-67515eee3603f4db,0,0,0,0,0,1,1
SR2-4ab89d76580f4b6d,0,0,0,0,0,1,1
SR2-8a0fe204cd370a01,0,0,0,0,0,1,1
SR2-9956b27b9c54d057,0,0,1,0,0,1,1
SR2-be458d9323fc3c77,0,0,1,0,0,1,1
SR2-c4a4f1f32803b43a,0,0,1,0,0,1,1
SR2-3290bbdba98cffb3,0,0,0,0,0,1,1
SR2-23774b6a6900ab34,0,0,0,0,0,1,1
SR2-63b6ff103bcadf13,0,0,1,0,0,1,1
SR2-e88e5785a80dfa00,0,0,1,0,0,1,1
SR2-7b8378865f248a27,0,0,0,0,0,1,1
SR2-050844b371539cc9,0,1,1,1,1,0,0
SR2-180feb535eaf7ccb,0,0,1,0,0,1,1
SR2-80ff50856a05c34a,0,0,0,0,0,1,1
SR2-50d2d219777495a8,0,0,0,0,0,1,1
SR2-f2548f0f987f0dfe,0,0,0,0,0,1,1
SR2-6701de2c50357fa2,0,0,0,0,0,1,1
SR2-03c5f39b8f1be023,0,0,1,0,0,1,1
SR2-c768c7c8b542de4a,0,0,0,0,0,1,1
SR2-7bcd2219720418e7,0,0,0,0,0,1,1
SR2-1b3ee6254c6043dc,0,0,1,0,0,1,1
SR2-7d995780449acdb6,0,0,1,0,0,1,1
SR2-019e82b4a9a6109e,0,0,0,0,0,1,1
SR2-354fa08b566e86fa,0,0,0,0,0,1,1
SR2-25fb18f321b83e5b,0,0,0,0,0,1,1
SR2-e84ac8088bf671ab,0,0,0,0,0,1,1
SR2-edbae6333badb676,0,0,0,0,0,1,1
SR2-969a81b780e17634,0,0,0,0,0,1,1
SR2-6f645db17b14442d,0,0,0,0,0,1,1
SR2-7ecba7d62a109c5c,0,0,0,0,0,1,1
SR2-79c17f5a8ce47f10,0,0,0,0,0,1,1
SR2-4005c89bda4bf63c,0,0,0,0,0,1,1
SR2-e85306a6a3835287,0,0,0,0,0,1,1
SR2-f7828f8bc40568aa,0,0,0,0,0,1,1
SR2-171d35725c550abf,0,0,0,0,0,1,1
SR2-ede5422ad357260c,0,0,0,0,0,1,1
SR2-899f2662a6bd6a7b,0,0,1,0,0,1,1
SR2-1d0dba8da6468e79,0,0,0,0,0,1,1
SR2-4c25d472e00582a8,0,0,1,0,0,1,1
SR2-6d1d70f3dc8e2324,0,0,0,0,0,1,1
SR2-924e14731c1a0176,0,0,0,0,0,1,1
SR2-fec74108dbf715a1,0,0,0,0,0,1,1
SR2-89f2898440b25845,1,1,1,1,1,0,0
SR2-4c3aa071faa6c16f,0,0,1,0,0,1,1
SR2-08fe8993b90d3ff6,0,0,0,0,0,1,1
SR2-c5d4c5d02b82cce4,0,0,0,0,0,1,1
SR2-2fbf2bda3ef89049,0,0,0,0,0,1,1
SR2-bab297b15acb2936,0,0,1,0,0,1,1
SR2-5f9cafb77e18681f,0,0,0,0,0,1,1
SR2-49375b90084801d8,0,0,1,0,0,1,1
SR2-776c281a205082ea,0,0,0,0,0,1,1
SR2-59f6f92991ba5987,0,0,1,0,0,1,1
SR2-22515bf22b6e0d97,0,0,0,0,0,1,1
SR2-ffe00df12fa2a14f,0,0,0,0,0,1,1
SR2-3de17cecffedb93b,0,1,1,1,1,0,0
SR2-4aecbd67f9749e31,0,0,0,0,0,1,1
SR2-cc442c79bd9d8c38,0,0,0,0,0,1,1
SR2-c15cee642547cb4e,0,0,0,0,0,1,1
SR2-959d2de264316aa2,0,0,0,0,0,1,1
SR2-4c2243c317e4cf8e,1,1,1,1,1,0,0
SR2-70fa2f79da5acf31,0,0,1,0,0,1,1
SR2-b8c7d32b9ee84869,0,0,1,0,0,1,1
SR2-1432a5d1d76cb37f,0,0,1,0,0,1,1
SR2-b01a0008fcbdf4d8,0,1,1,1,0,0,0
SR2-9a0a777c70b0fcbe,0,0,0,0,0,1,1
